Ref,CensusYear,Category,Region,RegionName,Grade,GradeName,Age,Total,Male,Female
5736,2014,Vulnerable,18,Ohangwena,201,Grade  1,10,63,29,34
5737,2014,Vulnerable,18,Ohangwena,100,Pre-Primary,8,2,2,0
5738,2014,Vulnerable,18,Ohangwena,100,Pre-Primary,7,10,6,4
5739,2014,Vulnerable,18,Ohangwena,100,Pre-Primary,6,493,244,249
5740,2014,Vulnerable,18,Ohangwena,201,Grade  1,13,2,2,0
5741,2014,Vulnerable,18,Ohangwena,100,Pre-Primary,18,5,0,5
5742,2014,Vulnerable,18,Ohangwena,201,Grade  1,15,1,0,1
5743,2014,Vulnerable,18,Ohangwena,100,Pre-Primary,16,2,2,0
5744,2014,Vulnerable,18,Ohangwena,205,Grade  5,18,2,2,0
5745,2014,Vulnerable,18,Ohangwena,205,Grade  5,19,4,3,1
5746,2014,Vulnerable,18,Ohangwena,205,Grade  5,9,1,0,1
5747,2014,Vulnerable,18,Ohangwena,206,Grade  6,11,55,21,34
5748,2014,Vulnerable,18,Ohangwena,206,Grade  6,12,216,102,114
5749,2014,Vulnerable,18,Ohangwena,206,Grade  6,13,212,100,112
5750,2014,Vulnerable,18,Ohangwena,100,Pre-Primary,5,168,76,92
5751,2014,Vulnerable,18,Ohangwena,202,Grade  2,12,49,31,18
5752,2014,Vulnerable,18,Ohangwena,206,Grade  6,14,195,109,86
5753,2014,Vulnerable,18,Ohangwena,202,Grade  2,8,688,340,348
5754,2014,Vulnerable,18,Ohangwena,202,Grade  2,7,97,41,56
5755,2014,Vulnerable,18,Ohangwena,202,Grade  2,17,2,2,0
5756,2014,Vulnerable,18,Ohangwena,202,Grade  2,16,1,1,0
5757,2014,Vulnerable,18,Ohangwena,202,Grade  2,15,3,2,1
5758,2014,Vulnerable,18,Ohangwena,201,Grade  1,12,9,6,3
5759,2014,Vulnerable,18,Ohangwena,202,Grade  2,13,13,8,5
5760,2014,Vulnerable,18,Ohangwena,203,Grade  3,10,330,190,140
5761,2014,Vulnerable,18,Ohangwena,202,Grade  2,11,76,49,27
5762,2014,Vulnerable,18,Ohangwena,202,Grade  2,10,237,151,86
5763,2014,Vulnerable,18,Ohangwena,205,Grade  5,17,15,12,3
5764,2014,Vulnerable,18,Ohangwena,201,Grade  1,8,493,287,206
5765,2015,Vulnerable,18,Ohangwena,206,Grade  6,10,2,2,0
5766,2014,Vulnerable,18,Ohangwena,201,Grade  1,6,263,128,135
5767,2014,Vulnerable,18,Ohangwena,201,Grade  1,5,6,3,3
5768,2014,Vulnerable,18,Ohangwena,202,Grade  2,14,5,3,2
5769,2015,Vulnerable,18,Ohangwena,211,Grade 11,24,1,0,1
5770,2015,Vulnerable,18,Ohangwena,205,Grade  5,17,21,16,5
5771,2015,Vulnerable,18,Ohangwena,205,Grade  5,18,4,3,1
5772,2015,Vulnerable,18,Ohangwena,205,Grade  5,19,4,2,2
5773,2015,Vulnerable,18,Ohangwena,205,Grade  5,20,1,0,1
5774,2015,Vulnerable,18,Ohangwena,205,Grade  5,9,1,0,1
5775,2015,Vulnerable,18,Ohangwena,212,Grade 12,25,3,1,2
5776,2015,Vulnerable,18,Ohangwena,212,Grade 12,23,13,7,6
5777,2015,Vulnerable,18,Ohangwena,212,Grade 12,22,15,7,8
5778,2015,Vulnerable,18,Ohangwena,212,Grade 12,21,27,13,14
5779,2015,Vulnerable,18,Ohangwena,212,Grade 12,20,50,29,21
5780,2015,Vulnerable,18,Ohangwena,212,Grade 12,19,41,18,23
5781,2015,Vulnerable,18,Ohangwena,210,Grade 10,20,59,30,29
5782,2015,Vulnerable,18,Ohangwena,212,Grade 12,17,6,4,2
5783,2015,Vulnerable,18,Ohangwena,205,Grade  5,14,212,135,77
5784,2015,Vulnerable,18,Ohangwena,211,Grade 11,22,3,3,0
5785,2015,Vulnerable,18,Ohangwena,211,Grade 11,21,12,10,2
5786,2015,Vulnerable,18,Ohangwena,211,Grade 11,20,34,23,11
5787,2015,Vulnerable,18,Ohangwena,211,Grade 11,18,53,26,27
5788,2014,Vulnerable,18,Ohangwena,201,Grade  1,9,142,83,59
5789,2015,Vulnerable,18,Ohangwena,211,Grade 11,16,11,4,7
5790,2015,Vulnerable,18,Ohangwena,210,Grade 10,25,2,2,0
5791,2015,Vulnerable,18,Ohangwena,210,Grade 10,24,1,1,0
5792,2015,Vulnerable,18,Ohangwena,210,Grade 10,23,6,2,4
5793,2015,Vulnerable,18,Ohangwena,210,Grade 10,22,18,11,7
5794,2015,Vulnerable,18,Ohangwena,202,Grade  2,9,553,293,260
5795,2015,Vulnerable,18,Ohangwena,212,Grade 12,18,48,13,35
5796,2015,Vulnerable,18,Ohangwena,204,Grade  4,13,139,96,43
5797,2015,Vulnerable,18,Ohangwena,203,Grade  3,10,448,255,193
5798,2015,Vulnerable,18,Ohangwena,203,Grade  3,11,277,158,119
5799,2015,Vulnerable,18,Ohangwena,203,Grade  3,12,124,81,43
5800,2015,Vulnerable,18,Ohangwena,203,Grade  3,13,65,34,31
5801,2015,Vulnerable,18,Ohangwena,203,Grade  3,14,20,14,6
5802,2015,Vulnerable,18,Ohangwena,203,Grade  3,15,17,10,7
5803,2015,Vulnerable,18,Ohangwena,203,Grade  3,16,5,3,2
5804,2015,Vulnerable,18,Ohangwena,203,Grade  3,18,1,1,0
5805,2015,Vulnerable,18,Ohangwena,203,Grade  3,8,109,44,65
5806,2015,Vulnerable,18,Ohangwena,203,Grade  3,9,622,305,317
5807,2015,Vulnerable,18,Ohangwena,204,Grade  4,10,518,242,276
5808,2015,Vulnerable,18,Ohangwena,205,Grade  5,16,69,46,23
5809,2015,Vulnerable,18,Ohangwena,204,Grade  4,12,247,156,91
5810,2015,Vulnerable,18,Ohangwena,205,Grade  5,15,125,85,40
5811,2015,Vulnerable,18,Ohangwena,204,Grade  4,14,78,57,21
5812,2015,Vulnerable,18,Ohangwena,204,Grade  4,15,34,27,7
5813,2015,Vulnerable,18,Ohangwena,204,Grade  4,16,20,13,7
5814,2015,Vulnerable,18,Ohangwena,204,Grade  4,17,7,4,3
5815,2015,Vulnerable,18,Ohangwena,204,Grade  4,18,2,0,2
5816,2015,Vulnerable,18,Ohangwena,204,Grade  4,19,2,1,1
5817,2015,Vulnerable,18,Ohangwena,204,Grade  4,9,92,30,62
5818,2015,Vulnerable,18,Ohangwena,205,Grade  5,10,74,28,46
5819,2015,Vulnerable,18,Ohangwena,205,Grade  5,11,390,158,232
5820,2015,Vulnerable,18,Ohangwena,205,Grade  5,12,447,242,205
5821,2015,Vulnerable,18,Ohangwena,205,Grade  5,13,333,194,139
5822,2015,Vulnerable,18,Ohangwena,210,Grade 10,19,102,47,55
5823,2015,Vulnerable,18,Ohangwena,204,Grade  4,11,414,249,165
5824,2015,Vulnerable,18,Ohangwena,206,Grade  6,23,1,0,1
5825,2015,Vulnerable,18,Ohangwena,208,Grade  8,13,26,13,13
5826,2015,Vulnerable,18,Ohangwena,208,Grade  8,12,1,0,1
5827,2015,Vulnerable,18,Ohangwena,207,Grade  7,22,2,1,1
5828,2015,Vulnerable,18,Ohangwena,207,Grade  7,21,7,6,1
5829,2015,Vulnerable,18,Ohangwena,207,Grade  7,20,12,7,5
5830,2015,Vulnerable,18,Ohangwena,207,Grade  7,19,20,13,7
5831,2015,Vulnerable,18,Ohangwena,207,Grade  7,18,57,42,15
5832,2015,Vulnerable,18,Ohangwena,207,Grade  7,17,120,82,38
5833,2015,Vulnerable,18,Ohangwena,207,Grade  7,16,159,98,61
5834,2015,Vulnerable,18,Ohangwena,207,Grade  7,15,216,102,114
5835,2015,Vulnerable,18,Ohangwena,207,Grade  7,14,261,108,153
5836,2015,Vulnerable,18,Ohangwena,210,Grade 10,21,37,19,18
5837,2015,Vulnerable,18,Ohangwena,207,Grade  7,12,74,28,46
5838,2015,Vulnerable,18,Ohangwena,208,Grade  8,16,322,161,161
5839,2015,Vulnerable,18,Ohangwena,206,Grade  6,21,1,0,1
5840,2015,Vulnerable,18,Ohangwena,206,Grade  6,20,5,4,1
5841,2015,Vulnerable,18,Ohangwena,206,Grade  6,19,10,8,2
5842,2015,Vulnerable,18,Ohangwena,206,Grade  6,18,18,12,6
5843,2015,Vulnerable,18,Ohangwena,206,Grade  6,17,68,45,23
5844,2015,Vulnerable,18,Ohangwena,206,Grade  6,16,119,83,36
5845,2015,Vulnerable,18,Ohangwena,206,Grade  6,15,210,135,75
5846,2015,Vulnerable,18,Ohangwena,206,Grade  6,14,263,134,129
5847,2015,Vulnerable,18,Ohangwena,206,Grade  6,13,336,138,198
5848,2015,Vulnerable,18,Ohangwena,206,Grade  6,12,305,113,192
5849,2015,Vulnerable,18,Ohangwena,206,Grade  6,11,72,25,47
5850,2015,Vulnerable,18,Ohangwena,207,Grade  7,13,254,95,159
5851,2015,Vulnerable,18,Ohangwena,209,Grade  9,16,172,77,95
5852,2015,Vulnerable,18,Ohangwena,210,Grade 10,18,95,41,54
5853,2015,Vulnerable,18,Ohangwena,210,Grade 10,17,109,47,62
5854,2015,Vulnerable,18,Ohangwena,210,Grade 10,16,84,34,50
5855,2015,Vulnerable,18,Ohangwena,210,Grade 10,15,12,8,4
5856,2015,Vulnerable,18,Ohangwena,209,Grade  9,25,2,1,1
5857,2015,Vulnerable,18,Ohangwena,209,Grade  9,24,2,2,0
5858,2015,Vulnerable,18,Ohangwena,209,Grade  9,23,14,9,5
5859,2015,Vulnerable,18,Ohangwena,209,Grade  9,22,10,4,6
5860,2015,Vulnerable,18,Ohangwena,209,Grade  9,21,42,22,20
5861,2015,Vulnerable,18,Ohangwena,209,Grade  9,20,103,63,40
5862,2015,Vulnerable,18,Ohangwena,209,Grade  9,19,149,78,71
5863,2015,Vulnerable,18,Ohangwena,208,Grade  8,14,177,60,117
5864,2015,Vulnerable,18,Ohangwena,209,Grade  9,17,203,99,104
5865,2015,Vulnerable,18,Ohangwena,208,Grade  8,15,287,122,165
5866,2015,Vulnerable,18,Ohangwena,209,Grade  9,15,149,55,94
5867,2015,Vulnerable,18,Ohangwena,209,Grade  9,14,24,6,18
5868,2015,Vulnerable,18,Ohangwena,208,Grade  8,7,2,2,0
5869,2015,Vulnerable,18,Ohangwena,208,Grade  8,24,1,0,1
5870,2015,Vulnerable,18,Ohangwena,208,Grade  8,23,3,3,0
5871,2015,Vulnerable,18,Ohangwena,208,Grade  8,22,2,2,0
5872,2015,Vulnerable,18,Ohangwena,208,Grade  8,21,22,16,6
5873,2015,Vulnerable,18,Ohangwena,208,Grade  8,20,59,38,21
5874,2015,Vulnerable,18,Ohangwena,208,Grade  8,19,104,67,37
5875,2015,Vulnerable,18,Ohangwena,208,Grade  8,18,139,84,55
5876,2015,Vulnerable,18,Ohangwena,208,Grade  8,17,262,143,119
5877,2015,Vulnerable,18,Ohangwena,211,Grade 11,19,38,15,23
5878,2015,Vulnerable,18,Ohangwena,209,Grade  9,18,181,96,85
5879,2015,Vulnerable,18,Ohangwena,201,Grade  1,12,7,5,2
5880,2015,Vulnerable,18,Ohangwena,202,Grade  2,10,245,162,83
5881,2015,Vulnerable,18,Ohangwena,201,Grade  1,9,169,96,73
5882,2015,Vulnerable,18,Ohangwena,201,Grade  1,8,591,322,269
5883,2015,Vulnerable,18,Ohangwena,201,Grade  1,7,1179,610,569
5884,2015,Vulnerable,18,Ohangwena,201,Grade  1,6,322,177,145
5885,2015,Vulnerable,18,Ohangwena,202,Grade  2,12,43,29,14
5886,2015,Vulnerable,18,Ohangwena,201,Grade  1,15,1,1,0
5887,2015,Vulnerable,18,Ohangwena,202,Grade  2,11,84,53,31
5888,2015,Vulnerable,18,Ohangwena,201,Grade  1,13,1,1,0
5889,2015,Vulnerable,18,Ohangwena,202,Grade  2,8,717,352,365
5890,2015,Vulnerable,18,Ohangwena,211,Grade 11,17,47,20,27
5891,2015,Vulnerable,18,Ohangwena,202,Grade  2,13,14,4,10
5892,2015,Vulnerable,18,Ohangwena,202,Grade  2,14,6,3,3
5893,2015,Vulnerable,18,Ohangwena,202,Grade  2,15,8,4,4
5894,2015,Vulnerable,18,Ohangwena,202,Grade  2,16,3,2,1
5895,2015,Vulnerable,18,Ohangwena,202,Grade  2,7,132,49,83
5896,2015,Vulnerable,18,Ohangwena,201,Grade  1,14,3,3,0
5897,2015,Vulnerable,19,Omaheke,202,Grade  2,9,228,109,119
5898,2015,Vulnerable,19,Omaheke,203,Grade  3,14,24,15,9
5899,2015,Vulnerable,19,Omaheke,203,Grade  3,15,7,5,2
5900,2015,Vulnerable,19,Omaheke,203,Grade  3,13,26,17,9
5901,2015,Vulnerable,19,Omaheke,202,Grade  2,13,11,6,5
5902,2015,Vulnerable,19,Omaheke,201,Grade  1,6,57,22,35
5903,2015,Vulnerable,19,Omaheke,201,Grade  1,7,519,267,252
5904,2015,Vulnerable,19,Omaheke,201,Grade  1,8,263,142,121
5905,2015,Vulnerable,19,Omaheke,201,Grade  1,9,115,60,55
5906,2015,Vulnerable,19,Omaheke,202,Grade  2,10,144,80,64
5907,2015,Vulnerable,19,Omaheke,203,Grade  3,11,123,65,58
5908,2015,Vulnerable,19,Omaheke,202,Grade  2,12,26,15,11
5909,2015,Vulnerable,19,Omaheke,203,Grade  3,12,82,46,36
5910,2015,Vulnerable,19,Omaheke,202,Grade  2,15,2,0,2
5911,2015,Vulnerable,19,Omaheke,202,Grade  2,7,19,7,12
5912,2015,Vulnerable,19,Omaheke,202,Grade  2,8,282,135,147
5913,2015,Vulnerable,19,Omaheke,203,Grade  3,9,192,88,104
5914,2015,Vulnerable,19,Omaheke,203,Grade  3,10,254,120,134
5915,2015,Vulnerable,19,Omaheke,203,Grade  3,16,1,0,1
5916,2015,Vulnerable,19,Omaheke,202,Grade  2,11,63,35,28
5917,2015,Vulnerable,19,Omaheke,206,Grade  6,13,110,49,61
5918,2015,Vulnerable,19,Omaheke,205,Grade  5,14,72,38,34
5919,2015,Vulnerable,19,Omaheke,205,Grade  5,15,39,19,20
5920,2015,Vulnerable,19,Omaheke,205,Grade  5,16,16,7,9
5921,2015,Vulnerable,19,Omaheke,205,Grade  5,17,2,1,1
5922,2015,Vulnerable,19,Omaheke,205,Grade  5,18,2,0,2
5923,2015,Vulnerable,19,Omaheke,203,Grade  3,7,2,2,0
5924,2015,Vulnerable,19,Omaheke,206,Grade  6,12,71,31,40
5925,2015,Vulnerable,19,Omaheke,205,Grade  5,11,86,37,49
5926,2015,Vulnerable,19,Omaheke,206,Grade  6,14,126,74,52
5927,2015,Vulnerable,19,Omaheke,206,Grade  6,15,70,36,34
5928,2015,Vulnerable,19,Omaheke,206,Grade  6,16,27,13,14
5929,2015,Vulnerable,19,Omaheke,206,Grade  6,17,12,8,4
5930,2015,Vulnerable,19,Omaheke,206,Grade  6,18,1,1,0
5931,2015,Vulnerable,19,Omaheke,206,Grade  6,20,1,0,1
5932,2015,Vulnerable,19,Omaheke,206,Grade  6,11,6,5,1
5933,2015,Vulnerable,19,Omaheke,204,Grade  4,15,17,10,7
5934,2015,Vulnerable,19,Omaheke,201,Grade  1,14,5,4,1
5935,2015,Vulnerable,19,Omaheke,203,Grade  3,8,13,8,5
5936,2014,Vulnerable,19,Omaheke,212,Grade 12,21,1,0,1
5937,2015,Vulnerable,19,Omaheke,204,Grade  4,10,93,37,56
5938,2015,Vulnerable,19,Omaheke,204,Grade  4,11,156,87,69
5939,2015,Vulnerable,19,Omaheke,204,Grade  4,12,106,61,45
5940,2015,Vulnerable,19,Omaheke,205,Grade  5,13,145,88,57
5941,2015,Vulnerable,19,Omaheke,204,Grade  4,14,26,11,15
5942,2015,Vulnerable,19,Omaheke,205,Grade  5,12,164,92,72
5943,2015,Vulnerable,19,Omaheke,204,Grade  4,16,7,3,4
5944,2015,Vulnerable,19,Omaheke,204,Grade  4,17,1,0,1
5945,2015,Vulnerable,19,Omaheke,204,Grade  4,18,1,0,1
5946,2015,Vulnerable,19,Omaheke,204,Grade  4,9,15,8,7
5947,2015,Vulnerable,19,Omaheke,205,Grade  5,10,2,1,1
5948,2015,Vulnerable,19,Omaheke,203,Grade  3,18,1,1,0
5949,2015,Vulnerable,19,Omaheke,204,Grade  4,13,63,35,28
5950,2014,Vulnerable,19,Omaheke,202,Grade  2,13,32,13,19
5951,2015,Vulnerable,19,Omaheke,100,Pre-Primary,6,217,105,112
5952,2014,Vulnerable,19,Omaheke,201,Grade  1,16,2,2,0
5953,2014,Vulnerable,19,Omaheke,201,Grade  1,17,5,3,2
5954,2014,Vulnerable,19,Omaheke,201,Grade  1,18,1,0,1
5955,2014,Vulnerable,19,Omaheke,201,Grade  1,19,2,1,1
5956,2014,Vulnerable,19,Omaheke,201,Grade  1,5,39,15,24
5957,2014,Vulnerable,19,Omaheke,201,Grade  1,6,78,39,39
5958,2014,Vulnerable,19,Omaheke,201,Grade  1,7,482,242,240
5959,2014,Vulnerable,19,Omaheke,201,Grade  1,8,281,139,142
5960,2014,Vulnerable,19,Omaheke,201,Grade  1,9,117,61,56
5961,2014,Vulnerable,19,Omaheke,202,Grade  2,10,172,85,87
5962,2014,Vulnerable,19,Omaheke,201,Grade  1,14,3,2,1
5963,2014,Vulnerable,19,Omaheke,202,Grade  2,12,52,31,21
5964,2014,Vulnerable,19,Omaheke,201,Grade  1,13,13,10,3
5965,2014,Vulnerable,19,Omaheke,202,Grade  2,14,14,9,5
5966,2014,Vulnerable,19,Omaheke,202,Grade  2,15,5,5,0
5967,2014,Vulnerable,19,Omaheke,202,Grade  2,16,4,2,2
5968,2014,Vulnerable,19,Omaheke,202,Grade  2,17,1,1,0
5969,2014,Vulnerable,19,Omaheke,202,Grade  2,6,3,3,0
5970,2014,Vulnerable,19,Omaheke,202,Grade  2,7,40,20,20
5971,2014,Vulnerable,19,Omaheke,202,Grade  2,8,294,135,159
5972,2014,Vulnerable,19,Omaheke,202,Grade  2,9,280,145,135
5973,2014,Vulnerable,19,Omaheke,203,Grade  3,10,205,104,101
5974,2014,Vulnerable,19,Omaheke,203,Grade  3,11,116,63,53
5975,2014,Vulnerable,19,Omaheke,203,Grade  3,12,64,25,39
5976,2014,Vulnerable,19,Omaheke,202,Grade  2,11,89,48,41
5977,2014,Vulnerable,19,Omaheke,401,Special Education Class,13,3,2,1
5978,2015,Vulnerable,19,Omaheke,201,Grade  1,12,11,3,8
5979,2015,Vulnerable,19,Omaheke,201,Grade  1,11,29,15,14
5980,2015,Vulnerable,19,Omaheke,201,Grade  1,10,47,20,27
5981,2015,Vulnerable,19,Omaheke,100,Pre-Primary,9,1,0,1
5982,2015,Vulnerable,19,Omaheke,100,Pre-Primary,8,18,12,6
5983,2015,Vulnerable,19,Omaheke,100,Pre-Primary,7,1,0,1
5984,2015,Vulnerable,19,Omaheke,207,Grade  7,12,4,2,2
5985,2015,Vulnerable,19,Omaheke,100,Pre-Primary,5,58,34,24
5986,2015,Vulnerable,19,Omaheke,202,Grade  2,16,1,1,0
5987,2014,Vulnerable,19,Omaheke,212,Grade 12,22,1,0,1
5988,2014,Vulnerable,19,Omaheke,401,Special Education Class,10,2,1,1
5989,2014,Vulnerable,19,Omaheke,201,Grade  1,15,2,0,2
5990,2014,Vulnerable,19,Omaheke,401,Special Education Class,12,5,4,1
5991,2015,Vulnerable,19,Omaheke,201,Grade  1,13,8,6,2
5992,2014,Vulnerable,19,Omaheke,401,Special Education Class,8,2,1,1
5993,2014,Vulnerable,19,Omaheke,401,Special Education Class,9,3,2,1
5994,2014,Vulnerable,19,Omaheke,203,Grade  3,13,34,16,18
5995,2014,Vulnerable,19,Omaheke,100,Pre-Primary,5,78,39,39
5996,2014,Vulnerable,19,Omaheke,100,Pre-Primary,6,235,116,119
5997,2014,Vulnerable,19,Omaheke,100,Pre-Primary,7,14,7,7
5998,2014,Vulnerable,19,Omaheke,100,Pre-Primary,8,4,1,3
5999,2014,Vulnerable,19,Omaheke,100,Pre-Primary,9,1,1,0
6000,2014,Vulnerable,19,Omaheke,201,Grade  1,10,72,40,32
6001,2014,Vulnerable,19,Omaheke,201,Grade  1,11,28,14,14
6002,2014,Vulnerable,19,Omaheke,201,Grade  1,12,20,9,11
6003,2014,Vulnerable,19,Omaheke,401,Special Education Class,11,1,1,0
6004,2014,Vulnerable,19,Omaheke,205,Grade  5,17,5,2,3
6005,2014,Vulnerable,19,Omaheke,209,Grade  9,15,19,3,16
6006,2014,Vulnerable,19,Omaheke,205,Grade  5,11,92,38,54
6007,2014,Vulnerable,19,Omaheke,207,Grade  7,13,58,29,29
6008,2014,Vulnerable,19,Omaheke,207,Grade  7,12,5,4,1
6009,2014,Vulnerable,19,Omaheke,206,Grade  6,18,3,2,1
6010,2014,Vulnerable,19,Omaheke,206,Grade  6,17,8,3,5
6011,2014,Vulnerable,19,Omaheke,206,Grade  6,16,42,22,20
6012,2014,Vulnerable,19,Omaheke,206,Grade  6,15,85,48,37
6013,2014,Vulnerable,19,Omaheke,206,Grade  6,14,126,61,65
6014,2014,Vulnerable,19,Omaheke,205,Grade  5,12,173,91,82
6015,2014,Vulnerable,19,Omaheke,206,Grade  6,13,158,72,86
6016,2014,Vulnerable,19,Omaheke,206,Grade  6,12,81,36,45
6017,2014,Vulnerable,19,Omaheke,204,Grade  4,9,10,8,2
6018,2014,Vulnerable,19,Omaheke,205,Grade  5,18,2,1,1
6019,2014,Vulnerable,19,Omaheke,204,Grade  4,16,5,3,2
6020,2014,Vulnerable,19,Omaheke,205,Grade  5,16,20,13,7
6021,2014,Vulnerable,19,Omaheke,205,Grade  5,15,44,23,21
6022,2014,Vulnerable,19,Omaheke,208,Grade  8,17,29,16,13
6023,2014,Vulnerable,19,Omaheke,208,Grade  8,18,15,8,7
6024,2014,Vulnerable,19,Omaheke,208,Grade  8,19,3,2,1
6025,2014,Vulnerable,19,Omaheke,208,Grade  8,20,2,2,0
6026,2014,Vulnerable,19,Omaheke,209,Grade  9,14,1,1,0
6027,2015,Vulnerable,19,Omaheke,401,Special Education Class,9,3,2,1
6028,2015,Vulnerable,19,Omaheke,401,Special Education Class,15,1,1,0
6029,2015,Vulnerable,19,Omaheke,401,Special Education Class,13,2,0,2
6030,2015,Vulnerable,19,Omaheke,401,Special Education Class,11,7,4,3
6031,2015,Vulnerable,19,Omaheke,401,Special Education Class,10,4,4,0
6032,2014,Vulnerable,19,Omaheke,208,Grade  8,15,44,17,27
6033,2014,Vulnerable,19,Omaheke,206,Grade  6,11,6,2,4
6034,2014,Vulnerable,19,Omaheke,207,Grade  7,7,1,1,0
6035,2014,Vulnerable,19,Omaheke,208,Grade  8,16,56,30,26
6036,2014,Vulnerable,19,Omaheke,204,Grade  4,10,112,58,54
6037,2014,Vulnerable,19,Omaheke,203,Grade  3,9,154,72,82
6038,2014,Vulnerable,19,Omaheke,203,Grade  3,8,10,3,7
6039,2014,Vulnerable,19,Omaheke,203,Grade  3,19,2,1,1
6040,2014,Vulnerable,19,Omaheke,203,Grade  3,18,1,1,0
6041,2014,Vulnerable,19,Omaheke,203,Grade  3,17,3,1,2
6042,2014,Vulnerable,19,Omaheke,203,Grade  3,16,2,1,1
6043,2014,Vulnerable,19,Omaheke,203,Grade  3,15,7,3,4
6044,2014,Vulnerable,19,Omaheke,203,Grade  3,14,10,4,6
6045,2014,Vulnerable,19,Omaheke,208,Grade  8,14,26,11,15
6046,2015,Vulnerable,19,Omaheke,202,Grade  2,14,7,2,5
6047,2014,Vulnerable,19,Omaheke,205,Grade  5,10,8,4,4
6048,2015,Vulnerable,19,Omaheke,207,Grade  7,13,64,28,36
6049,2014,Vulnerable,19,Omaheke,209,Grade  9,16,23,10,13
6050,2014,Vulnerable,19,Omaheke,207,Grade  7,6,4,1,3
6051,2014,Vulnerable,19,Omaheke,207,Grade  7,24,1,1,0
6052,2014,Vulnerable,19,Omaheke,207,Grade  7,21,1,1,0
6053,2014,Vulnerable,19,Omaheke,207,Grade  7,18,9,4,5
6054,2014,Vulnerable,19,Omaheke,207,Grade  7,17,31,15,16
6055,2014,Vulnerable,19,Omaheke,207,Grade  7,16,65,34,31
6056,2014,Vulnerable,19,Omaheke,204,Grade  4,11,177,101,76
6057,2014,Vulnerable,19,Omaheke,204,Grade  4,12,135,71,64
6058,2014,Vulnerable,19,Omaheke,207,Grade  7,15,96,41,55
6059,2014,Vulnerable,19,Omaheke,204,Grade  4,13,51,29,22
6060,2014,Vulnerable,19,Omaheke,207,Grade  7,14,93,42,51
6061,2014,Vulnerable,19,Omaheke,204,Grade  4,14,32,19,13
6062,2014,Vulnerable,19,Omaheke,204,Grade  4,15,19,9,10
6063,2014,Vulnerable,19,Omaheke,208,Grade  8,13,1,0,1
6064,2015,Vulnerable,19,Omaheke,209,Grade  9,15,32,10,22
6065,2015,Vulnerable,19,Omaheke,212,Grade 12,20,1,1,0
6066,2015,Vulnerable,19,Omaheke,210,Grade 10,20,3,1,2
6067,2015,Vulnerable,19,Omaheke,210,Grade 10,19,8,3,5
6068,2015,Vulnerable,19,Omaheke,210,Grade 10,18,24,15,9
6069,2015,Vulnerable,19,Omaheke,210,Grade 10,17,11,4,7
6070,2015,Vulnerable,19,Omaheke,210,Grade 10,16,18,5,13
6071,2015,Vulnerable,19,Omaheke,210,Grade 10,15,1,0,1
6072,2015,Vulnerable,19,Omaheke,209,Grade  9,22,1,1,0
6073,2015,Vulnerable,19,Omaheke,209,Grade  9,21,4,4,0
6074,2015,Vulnerable,19,Omaheke,209,Grade  9,20,9,6,3
6075,2015,Vulnerable,19,Omaheke,209,Grade  9,19,20,8,12
6076,2015,Vulnerable,19,Omaheke,209,Grade  9,18,25,5,20
6077,2015,Vulnerable,19,Omaheke,210,Grade 10,22,1,1,0
6078,2015,Vulnerable,19,Omaheke,209,Grade  9,16,36,18,18
6079,2015,Vulnerable,19,Omaheke,211,Grade 11,17,7,4,3
6080,2015,Vulnerable,19,Omaheke,208,Grade  8,19,4,3,1
6081,2015,Vulnerable,19,Omaheke,208,Grade  8,18,14,10,4
6082,2015,Vulnerable,19,Omaheke,208,Grade  8,17,52,28,24
6083,2015,Vulnerable,19,Omaheke,208,Grade  8,16,59,23,36
6084,2015,Vulnerable,19,Omaheke,208,Grade  8,15,52,20,32
6085,2015,Vulnerable,19,Omaheke,208,Grade  8,14,38,13,25
6086,2015,Vulnerable,19,Omaheke,208,Grade  8,13,4,0,4
6087,2015,Vulnerable,19,Omaheke,207,Grade  7,20,1,1,0
6088,2015,Vulnerable,19,Omaheke,207,Grade  7,18,7,2,5
6089,2015,Vulnerable,19,Omaheke,207,Grade  7,17,19,10,9
6090,2015,Vulnerable,19,Omaheke,207,Grade  7,16,67,42,25
6091,2015,Vulnerable,19,Omaheke,207,Grade  7,15,113,50,63
6092,2015,Vulnerable,19,Omaheke,207,Grade  7,14,101,45,56
6093,2015,Vulnerable,19,Omaheke,209,Grade  9,17,45,16,29
6094,2014,Vulnerable,19,Omaheke,211,Grade 11,17,16,5,11
6095,2014,Vulnerable,19,Omaheke,209,Grade  9,17,17,7,10
6096,2014,Vulnerable,19,Omaheke,209,Grade  9,18,12,8,4
6097,2014,Vulnerable,19,Omaheke,209,Grade  9,19,7,3,4
6098,2014,Vulnerable,19,Omaheke,209,Grade  9,20,2,0,2
6099,2014,Vulnerable,19,Omaheke,209,Grade  9,22,1,1,0
6100,2014,Vulnerable,19,Omaheke,210,Grade 10,15,1,0,1
6101,2014,Vulnerable,19,Omaheke,210,Grade 10,16,8,4,4
6102,2014,Vulnerable,19,Omaheke,210,Grade 10,17,11,4,7
6103,2014,Vulnerable,19,Omaheke,210,Grade 10,18,19,10,9
6104,2014,Vulnerable,19,Omaheke,210,Grade 10,19,6,3,3
6105,2014,Vulnerable,19,Omaheke,210,Grade 10,20,2,0,2
6106,2014,Vulnerable,19,Omaheke,210,Grade 10,21,3,3,0
