Contract,Client,DateOpen,Year,Month,Principal,IntratePr,IntPr,AdminFee,Stamps,Instalment,Total,DateFI,DateLI,Purpose,Period,CollectionMethod,LoanSizeCode,RepaymentCode,Paid,Balance,Status,Decision,Reason
9335,913,2023/05/24,2023,5,6000,0.28,1680,0,0,7680,7680,2023/06/20,2023/06/20,Consumption,1,Cash Collection,C,B,7680,140,Paid,Approved,Qualified
9377,41,2023/06/19,2023,6,1000,0.28,280,0,6,1286,1286,2023/06/30,2023/06/30,Consumption,1,Cash Collection,A,A,1286,102,Paid,Approved,Qualified
9363,94,2023/06/01,2023,6,2500,0.28,700,0,12,3212,3212,2023/06/30,2023/06/30,Consumption,1,Cash Collection,B,A,3212,158,Paid,Approved,Qualified
9401,94,2023/06/30,2023,6,2500,0.28,700,0,12,3212,3212,2023/07/31,2023/07/31,Consumption,1,Cash Collection,B,A,3212,124,Paid,Approved,Qualified
9364,114,2023/06/01,2023,6,6000,0.28,1680,0,0,7680,7680,2023/06/20,2023/06/20,Consumption,1,Cash Collection,C,B,7680,157,Paid,Approved,Qualified
9383,229,2023/06/21,2023,6,3000,0.28,840,0,18,3858,3858,2023/07/20,2023/07/20,Consumption,1,Cash Collection,B,A,3858,97,Paid,Approved,Qualified
9361,245,2023/06/01,2023,6,2000,0.28,560,0,12,2572,2572,2023/06/30,2023/06/30,Consumption,1,Cash Collection,B,A,2572,160,Paid,Approved,Qualified
9406,271,2023/06/30,2023,6,3000,0.28,840,0,18,3858,3858,2023/07/31,2023/07/31,Consumption,1,Cash Collection,B,A,3858,119,Paid,Approved,Qualified
9407,287,2023/06/30,2023,6,6000,0.28,1680,0,0,7680,7680,2023/07/31,2023/07/31,Consumption,1,Cash Collection,C,B,7680,118,Paid,Approved,Qualified
9373,435,2023/06/14,2023,6,3000,0.28,840,0,18,3858,3858,2023/06/30,2023/06/30,Consumption,1,Cash Collection,B,A,3858,106,Paid,Approved,Qualified
9386,464,2023/06/22,2023,6,6000,0.28,1680,0,0,7680,7680,2023/07/20,2023/07/20,Consumption,1,Cash Collection,C,B,7680,94,Paid,Approved,Qualified
9385,473,2023/06/22,2023,6,1800,0.28,504,0,6,2310,2310,2023/07/31,2023/07/31,Consumption,1,Cash Collection,B,A,2310,95,Paid,Approved,Qualified
9393,496,2023/06/28,2023,6,2000,0.28,560,0,12,2572,2572,2023/07/20,2023/07/20,Consumption,1,Cash Collection,B,A,2572,131,Paid,Approved,Qualified
9380,569,2023/06/20,2023,6,3500,0.28,980,0,18,4498,4498,2023/07/20,2023/07/20,Consumption,1,Cash Collection,B,A,4498,89,Paid,Approved,Qualified
9362,585,2023/06/01,2023,6,2500,0.28,700,0,12,3212,3212,2023/06/30,2023/06/30,Consumption,1,Cash Collection,B,A,3212,159,Paid,Approved,Qualified
9375,593,2023/06/16,2023,6,500,0.28,140,0,2,642,642,2023/06/30,2023/06/30,Consumption,1,Cash Collection,A,A,642,104,Paid,Approved,Qualified
9378,690,2023/06/20,2023,6,3000,0.28,840,0,18,3858,3858,2023/07/20,2023/07/20,Consumption,1,Cash Collection,B,A,3858,0,Paid,Approved,Qualified
9399,694,2023/06/30,2023,6,5000,0.28,1400,0,0,6400,6400,2023/07/31,2023/07/31,Consumption,1,Cash Collection,B,A,6400,126,Paid,Approved,Qualified
9367,700,2023/06/02,2023,6,2000,0.28,560,0,12,2572,2572,2023/06/30,2023/06/30,Consumption,1,Cash Collection,B,A,2572,90,Paid,Approved,Qualified
9379,722,2023/06/20,2023,6,3500,0.28,980,0,18,4498,4498,2023/07/20,2023/07/20,Consumption,1,Cash Collection,B,A,4498,101,Paid,Approved,Qualified
9405,757,2023/06/30,2023,6,2500,0.28,700,0,12,3212,3212,2023/07/31,2023/07/31,Consumption,1,Cash Collection,B,A,3212,132,Paid,Approved,Qualified
9410,759,2023/06/30,2023,6,3500,0.28,980,0,18,4498,4498,2023/07/31,2023/07/31,Consumption,1,Cash Collection,B,A,4498,116,Paid,Approved,Qualified
9368,775,2023/06/02,2023,6,800,0.28,224,0,4,1028,1028,2023/06/30,2023/06/30,Consumption,1,Cash Collection,A,A,1028,134,Paid,Approved,Qualified
9366,778,2023/06/02,2023,6,2200,0.28,616,0,12,2828,2828,2023/06/30,2023/06/30,Consumption,1,Cash Collection,B,A,2828,122,Paid,Approved,Qualified
9374,793,2023/06/16,2023,6,1000,0.28,280,0,6,1286,1286,2023/06/30,2023/06/30,Consumption,1,Cash Collection,A,A,1286,105,Paid,Approved,Qualified
9402,799,2023/06/30,2023,6,5500,0.28,1540,0,0,7040,7040,2023/07/31,2023/07/31,Consumption,1,Cash Collection,C,B,7040,123,Paid,Approved,Qualified
9412,803,2023/06/30,2023,6,600,0.28,168,0,2,770,770,2023/07/31,2023/07/31,Consumption,1,Cash Collection,A,A,770,114,Paid,Approved,Qualified
9404,804,2023/06/30,2023,6,1300,0.28,364,0,6,1670,1670,2023/07/31,2023/07/31,Consumption,1,Cash Collection,B,A,1670,121,Paid,Approved,Qualified
9388,808,2023/06/26,2023,6,4000,0.28,1120,0,0,5120,5120,2023/07/25,2023/07/25,Consumption,1,Cash Collection,B,A,5120,92,Paid,Approved,Qualified
9359,812,2023/06/01,2023,6,1000,0.28,280,0,6,1286,1286,2023/06/30,2023/06/30,Consumption,1,Cash Collection,A,A,1286,162,Paid,Approved,Qualified
9414,819,2023/06/30,2023,6,2000,0.28,560,0,12,2572,2572,2023/07/31,2023/07/31,Consumption,1,Cash Collection,B,A,2572,112,Paid,Approved,Qualified
9411,826,2023/06/30,2023,6,1400,0.28,392,0,6,1798,1798,2023/07/31,2023/07/31,Consumption,1,Cash Collection,B,A,1798,115,Paid,Approved,Qualified
9382,831,2023/06/21,2023,6,3000,0.28,840,0,18,3858,3858,2023/07/20,2023/07/20,Consumption,1,Cash Collection,B,A,3858,110,Paid,Approved,Qualified
9390,835,2023/06/27,2023,6,600,0.28,168,0,2,770,770,2023/07/20,2023/07/20,Consumption,1,Cash Collection,A,A,770,120,Paid,Approved,Qualified
9395,837,2023/06/29,2023,6,6000,0.28,1680,0,0,7680,7680,2023/07/31,2023/07/31,Consumption,1,Cash Collection,C,B,7680,129,Paid,Approved,Qualified
9398,857,2023/06/30,2023,6,1100,0.28,308,0,6,1414,1414,2023/07/31,2023/07/31,Consumption,1,Cash Collection,B,A,1414,127,Paid,Approved,Qualified
9365,871,2023/06/02,2023,6,500,0.28,140,0,2,642,642,2023/06/30,2023/06/30,Consumption,1,Cash Collection,A,A,642,156,Paid,Approved,Qualified
9389,876,2023/06/26,2023,6,2000,0.28,560,0,12,2572,2572,2023/07/20,2023/07/20,Consumption,1,Cash Collection,B,A,2572,91,Paid,Approved,Qualified
9371,881,2023/06/07,2023,6,800,0.28,224,0,4,1028,1028,2023/06/30,2023/06/30,Consumption,1,Cash Collection,A,A,1028,107,Paid,Approved,Qualified
9369,883,2023/06/02,2023,6,1000,0.28,280,0,6,1286,1286,2023/06/30,2023/06/30,Consumption,1,Cash Collection,A,A,1286,108,Paid,Approved,Qualified
9408,885,2023/06/30,2023,6,800,0.28,224,0,4,1028,1028,2023/07/31,2023/07/31,Consumption,1,Cash Collection,A,A,1028,117,Paid,Approved,Qualified
9376,893,2023/06/19,2023,6,3000,0.28,840,0,18,3858,3858,2023/07/20,2023/06/20,Consumption,1,Cash Collection,B,A,3858,103,Paid,Approved,Qualified
9391,902,2023/06/28,2023,6,3200,0.28,896,0,18,4114,4114,2023/07/25,2023/07/25,Consumption,1,Cash Collection,B,A,4114,98,Paid,Approved,Qualified
9413,906,2023/06/30,2023,6,2000,0.28,560,0,12,2572,2572,2023/07/31,2023/07/31,Consumption,1,Cash Collection,B,A,2572,113,Paid,Approved,Qualified
9392,912,2023/06/28,2023,6,1500,0.28,420,0,6,1926,1926,2023/07/25,2023/07/25,Consumption,1,Cash Collection,B,A,1926,100,Paid,Approved,Qualified
6172,41,2023/07/02,2023,7,2600,0.28,728,0,12,3340.28,3340.28,2023/08/01,2023/08/01,Consumption,1,Cash Collection,B,A,3340.28,0,Paid,Approved,Qualified
6194,94,2023/07/17,2023,7,350,0.28,98,0,2,450.28,450.28,2023/08/16,2023/08/16,Education,1,Cash Collection,A,A,450.28,0,Paid,Approved,Qualified
6188,114,2023/07/10,2023,7,6600,0.28,1848,0,0,8448.28,8448.28,2023/08/09,2023/08/09,Education,1,Cash Collection,C,B,8448.28,0,Paid,Approved,Qualified
6204,229,2023/07/20,2023,7,5100,0.28,1428,0,0,6528.28,6528.28,2023/08/19,2023/08/19,Consumption,1,Cash Collection,C,B,6528.28,0,Paid,Approved,Qualified
6211,245,2023/07/26,2023,7,6100,0.28,1708,0,0,7808.28,7808.28,2023/08/25,2023/08/25,Consumption,1,Cash Collection,C,B,7808.28,0,Paid,Approved,Qualified
6184,271,2023/07/03,2023,7,3100,0.28,868,0,18,3986.28,3986.28,2023/08/02,2023/08/02,Education,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6226,287,2023/07/27,2023,7,4100,0.28,1148,0,0,5248.28,5248.28,2023/08/26,2023/08/26,Consumption,1,Cash Collection,B,A,5248.28,0,Paid,Approved,Qualified
6199,323,2023/07/19,2023,7,3600,0.28,1008,0,18,4626.28,4626.28,2023/08/18,2023/08/18,Consumption,1,Cash Collection,B,A,4626.28,0,Paid,Approved,Qualified
6240,449,2023/07/31,2023,7,3100,0.28,868,0,18,3986.28,3986.28,2023/08/30,2023/08/30,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6235,464,2023/07/31,2023,7,1600,0.28,448,0,6,2054.28,2054.28,2023/08/30,2023/08/30,Consumption,1,Cash Collection,B,A,2054.28,0,Paid,Approved,Qualified
6216,483,2023/07/27,2023,7,5100,0.28,1428,0,0,6528.28,6528.28,2023/08/26,2023/08/26,Consumption,1,Cash Collection,C,B,6528.28,0,Paid,Approved,Qualified
6185,496,2023/07/03,2023,7,2100,0.28,588,0,12,2700.28,2700.28,2023/08/02,2023/08/02,Education,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
6176,563,2023/07/02,2023,7,1300,0.28,364,0,6,1670.28,1670.28,2023/08/01,2023/08/01,Consumption,1,Cash Collection,B,A,1670.28,0,Paid,Approved,Qualified
6192,569,2023/07/13,2023,7,300,0.28,84,0,2,386.28,386.28,2023/08/12,2023/08/12,Education,1,Cash Collection,A,A,386.28,0,Paid,Approved,Qualified
6177,585,2023/07/02,2023,7,1100,0.28,308,0,6,1414.28,1414.28,2023/08/01,2023/08/01,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
6191,593,2023/07/12,2023,7,800,0.28,224,0,2,1026.28,1026.28,2023/08/11,2023/08/11,Education,1,Cash Collection,A,A,1026.28,0,Paid,Approved,Qualified
6202,690,2023/07/19,2023,7,3100,0.28,868,0,18,3986.28,3986.28,2023/08/18,2023/08/18,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6175,694,2023/07/02,2023,7,5100,0.28,1428,0,0,6528.28,6528.28,2023/08/01,2023/08/01,Consumption,1,Cash Collection,C,B,6528.28,0,Paid,Approved,Qualified
6174,700,2023/07/02,2023,7,1600,0.28,448,0,6,2054.28,2054.28,2023/08/01,2023/08/01,Consumption,1,Cash Collection,B,A,2054.28,0,Paid,Approved,Qualified
6180,711,2023/07/02,2023,7,600,0.28,168,0,2,770.28,770.28,2023/08/01,2023/08/01,Consumption,1,Cash Collection,A,A,770.28,0,Paid,Approved,Qualified
6196,722,2023/07/18,2023,7,3100,0.28,868,0,18,3986.28,3986.28,2023/08/17,2023/08/17,Education,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6233,757,2023/07/27,2023,7,2600,0.28,728,0,12,3340.28,3340.28,2023/08/26,2023/08/26,Consumption,1,Cash Collection,B,A,3340.28,0,Paid,Approved,Qualified
6182,759,2023/07/02,2023,7,3100,0.28,868,0,18,3986.28,3986.28,2023/08/01,2023/08/01,Education,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6170,773,2023/07/02,2023,7,1100,0.28,308,0,6,1414.28,1414.28,2023/08/01,2023/08/01,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
6189,778,2023/07/10,2023,7,1200,0.28,336,0,6,1542.28,1542.28,2023/08/09,2023/08/09,Education,1,Cash Collection,B,A,1542.28,0,Paid,Approved,Qualified
6193,783,2023/07/16,2023,7,2100,0.28,588,0,12,2700.28,2700.28,2023/08/15,2023/08/15,Education,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
6221,799,2023/07/27,2023,7,5600,0.28,1568,0,0,7168.28,7168.28,2023/08/26,2023/08/26,Consumption,1,Cash Collection,C,B,7168.28,0,Paid,Approved,Qualified
6183,802,2023/07/03,2023,7,2100,0.28,588,0,12,2700.28,2700.28,2023/08/02,2023/08/02,Education,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
6171,803,2023/07/02,2023,7,600,0.28,168,0,2,770.28,770.28,2023/08/01,2023/08/01,Consumption,1,Cash Collection,A,A,770.28,0,Paid,Approved,Qualified
6218,804,2023/07/27,2023,7,1400,0.28,392,0,6,1798.28,1798.28,2023/08/26,2023/08/26,Consumption,1,Cash Collection,B,A,1798.28,0,Paid,Approved,Qualified
6209,808,2023/07/24,2023,7,4100,0.28,1148,0,0,5248.28,5248.28,2023/08/23,2023/08/23,Consumption,1,Cash Collection,B,A,5248.28,0,Paid,Approved,Qualified
6181,819,2023/07/02,2023,7,1400,0.28,392,0,6,1798.28,1798.28,2023/08/01,2023/08/01,Consumption,1,Cash Collection,B,A,1798.28,0,Paid,Approved,Qualified
6219,826,2023/07/27,2023,7,1300,0.28,364,0,6,1670.28,1670.28,2023/08/26,2023/08/26,Consumption,1,Cash Collection,B,A,1670.28,0,Paid,Approved,Qualified
6208,830,2023/07/23,2023,7,1100,0.28,308,0,6,1414.28,1414.28,2023/08/22,2023/08/22,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
6207,831,2023/07/23,2023,7,3100,0.28,868,0,18,3986.28,3986.28,2023/08/22,2023/08/22,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6225,832,2023/07/27,2023,7,2100,0.28,588,0,12,2700.28,2700.28,2023/08/26,2023/08/26,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
6203,835,2023/07/19,2023,7,900,0.28,252,0,4,1156.28,1156.28,2023/08/18,2023/08/18,Consumption,1,Cash Collection,A,A,1156.28,0,Paid,Approved,Qualified
6186,841,2023/07/03,2023,7,2550,0.28,714,0,12,3276.28,3276.28,2023/08/02,2023/08/02,Education,1,Cash Collection,B,A,3276.28,0,Paid,Approved,Qualified
6190,871,2023/07/12,2023,7,500,0.28,140,0,2,642.28,642.28,2023/08/11,2023/08/11,Education,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
6239,878,2023/07/31,2023,7,3100,0.28,868,0,18,3986.28,3986.28,2023/08/30,2023/08/30,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6179,881,2023/07/02,2023,7,1100,0.28,308,0,6,1414.28,1414.28,2023/08/01,2023/08/01,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
6187,883,2023/07/04,2023,7,1100,0.28,308,0,6,1414.28,1414.28,2023/08/03,2023/08/03,Education,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
6223,885,2023/07/27,2023,7,900,0.28,252,0,4,1156.28,1156.28,2023/08/26,2023/08/26,Consumption,1,Cash Collection,A,A,1156.28,0,Paid,Approved,Qualified
6210,891,2023/07/25,2023,7,2400,0.28,672,0,12,3084.28,3084.28,2023/08/24,2023/08/24,Consumption,1,Cash Collection,B,A,3084.28,0,Paid,Approved,Qualified
6195,893,2023/07/17,2023,7,3100,0.28,868,0,18,3986.28,3986.28,2023/08/16,2023/08/16,Education,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6213,902,2023/07/27,2023,7,2400,0.28,672,0,12,3084.28,3084.28,2023/08/26,2023/08/26,Consumption,1,Cash Collection,B,A,3084.28,0,Paid,Approved,Qualified
6206,903,2023/07/20,2023,7,500,0.28,140,0,2,642.28,642.28,2023/08/19,2023/08/19,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
6173,906,2023/07/02,2023,7,2100,0.28,588,0,12,2700.28,2700.28,2023/08/01,2023/08/01,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
6217,907,2023/07/27,2023,7,1100,0.28,308,0,6,1414.28,1414.28,2023/08/26,2023/08/26,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
6277,41,2023/08/29,2023,8,2600,0.28,728,0,12,3340.28,3340.28,2023/09/28,2023/09/28,Consumption,1,Cash Collection,B,A,3340.28,0,Paid,Approved,Qualified
6285,94,2023/08/30,2023,8,2600,0.28,728,0,12,3340.28,3340.28,2023/09/29,2023/09/29,Consumption,1,Cash Collection,B,A,3340.28,0,Paid,Approved,Qualified
6286,114,2023/08/30,2023,8,6100,0.28,1708,0,0,7808.28,7808.28,2023/09/29,2023/09/29,Consumption,1,Cash Collection,C,B,7808.28,0,Paid,Approved,Qualified
6283,245,2023/08/30,2023,8,2100,0.28,588,0,12,2700.28,2700.28,2023/09/29,2023/09/29,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
6269,287,2023/08/29,2023,8,6100,0.28,1708,0,0,7808.28,7808.28,2023/09/28,2023/09/28,Business,1,Cash Collection,C,B,7808.28,0,Paid,Approved,Qualified
6254,323,2023/08/20,2023,8,5100,0.28,1428,0,0,6528.28,6528.28,2023/09/19,2023/09/19,Business,1,Cash Collection,C,B,6528.28,0,Paid,Approved,Qualified
6278,342,2023/08/29,2023,8,2600,0.28,728,0,12,3340.28,3340.28,2023/09/28,2023/09/28,Consumption,1,Cash Collection,B,A,3340.28,0,Paid,Approved,Qualified
6265,464,2023/08/28,2023,8,5100,0.28,1428,0,0,6528.28,6528.28,2023/09/27,2023/09/27,Business,1,Cash Collection,C,B,6528.28,0,Paid,Approved,Qualified
6280,496,2023/08/29,2023,8,2100,0.28,588,0,12,2700.28,2700.28,2023/09/28,2023/09/28,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
6279,563,2023/08/29,2023,8,3100,0.28,868,0,18,3986.28,3986.28,2023/09/28,2023/09/28,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6249,569,2023/08/17,2023,8,3100,0.28,868,0,18,3986.28,3986.28,2023/09/16,2023/09/16,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6284,585,2023/08/30,2023,8,2600,0.28,728,0,12,3340.28,3340.28,2023/09/29,2023/09/29,Consumption,1,Cash Collection,B,A,3340.28,0,Paid,Approved,Qualified
6246,593,2023/08/08,2023,8,1100,0.28,308,0,6,1414.28,1414.28,2023/09/07,2023/09/07,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
6248,690,2023/08/17,2023,8,3100,0.28,868,0,18,3986.28,3986.28,2023/09/16,2023/09/16,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6266,694,2023/08/28,2023,8,5100,0.28,1428,0,0,6528.28,6528.28,2023/09/27,2023/09/27,Business,1,Cash Collection,C,B,6528.28,0,Paid,Approved,Qualified
6247,700,2023/08/13,2023,8,1100,0.28,308,0,6,1414.28,1414.28,2023/09/12,2023/09/12,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
6242,722,2023/08/01,2023,8,500,0.28,140,0,2,642.28,642.28,2023/08/31,2023/08/31,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
6272,757,2023/08/29,2023,8,2600,0.28,728,0,12,3340.28,3340.28,2023/09/28,2023/09/28,Consumption,1,Cash Collection,B,A,3340.28,0,Paid,Approved,Qualified
6270,759,2023/08/29,2023,8,3600,0.28,1008,0,18,4626.28,4626.28,2023/09/28,2023/09/28,Consumption,1,Cash Collection,B,A,4626.28,0,Paid,Approved,Qualified
6252,775,2023/08/17,2023,8,500,0.28,140,0,2,642.28,642.28,2023/09/16,2023/09/16,Consumption,1,Cash Collection,A,A,642.28,0,Paid,Approved,Qualified
6243,788,2023/08/03,2023,8,4600,0.28,1288,0,0,5888.28,5888.28,2023/09/02,2023/09/02,Consumption,1,Cash Collection,B,A,5888.28,0,Paid,Approved,Qualified
6267,789,2023/08/28,2023,8,7100,0.28,1988,0,0,9088.28,9088.28,2023/09/27,2023/09/27,Business,1,Cash Collection,C,B,9088.28,0,Paid,Approved,Qualified
6245,795,2023/08/07,2023,8,600,0.28,168,0,2,770.28,770.28,2023/09/06,2023/09/06,Consumption,1,Cash Collection,A,A,770.28,0,Paid,Approved,Qualified
6273,799,2023/08/29,2023,8,5600,0.28,1568,0,0,7168.28,7168.28,2023/09/28,2023/09/28,Consumption,1,Cash Collection,C,B,7168.28,0,Paid,Approved,Qualified
6244,803,2023/08/03,2023,8,400,0.28,112,0,2,514.28,514.28,2023/09/02,2023/09/02,Consumption,1,Cash Collection,A,A,514.28,0,Paid,Approved,Qualified
6275,804,2023/08/29,2023,8,1400,0.28,392,0,6,1798.28,1798.28,2023/09/28,2023/09/28,Consumption,1,Cash Collection,B,A,1798.28,0,Paid,Approved,Qualified
6264,808,2023/08/27,2023,8,2100,0.28,588,0,12,2700.28,2700.28,2023/09/26,2023/09/26,Business,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
6281,812,2023/08/30,2023,8,1100,0.28,308,0,6,1414.28,1414.28,2023/09/29,2023/09/29,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
6262,814,2023/08/24,2023,8,3100,0.28,868,0,18,3986.28,3986.28,2023/09/23,2023/09/23,Business,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6271,826,2023/08/29,2023,8,1400,0.28,392,0,6,1798.28,1798.28,2023/09/28,2023/09/28,Consumption,1,Cash Collection,B,A,1798.28,0,Paid,Approved,Qualified
6255,830,2023/08/20,2023,8,2100,0.28,588,0,12,2700.28,2700.28,2023/09/19,2023/09/19,Business,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
6256,835,2023/08/20,2023,8,900,0.28,252,0,4,1156.28,1156.28,2023/09/19,2023/09/19,Business,1,Cash Collection,A,A,1156.28,0,Paid,Approved,Qualified
6241,837,2023/08/01,2023,8,6100,0.28,1708,0,0,7808.28,7808.28,2023/08/31,2023/08/31,Consumption,1,Cash Collection,C,B,7808.28,0,Paid,Approved,Qualified
6274,857,2023/08/29,2023,8,1200,0.28,336,0,6,1542.28,1542.28,2023/09/28,2023/09/28,Consumption,1,Cash Collection,B,A,1542.28,0,Paid,Approved,Qualified
6287,871,2023/08/31,2023,8,600,0.28,168,0,2,770.28,770.28,2023/09/30,2023/09/30,Consumption,1,Cash Collection,A,A,770.28,0,Paid,Approved,Qualified
6291,883,2023/08/31,2023,8,1100,0.28,308,0,6,1414.28,1414.28,2023/09/30,2023/09/30,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
6261,893,2023/08/24,2023,8,3100,0.28,868,0,18,3986.28,3986.28,2023/09/23,2023/09/23,Business,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6260,902,2023/08/24,2023,8,3100,0.28,868,0,18,3986.28,3986.28,2023/09/23,2023/09/23,Business,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6253,903,2023/08/20,2023,8,1300,0.28,364,0,6,1670.28,1670.28,2023/09/19,2023/09/19,Consumption,1,Cash Collection,B,A,1670.28,0,Paid,Approved,Qualified
6276,907,2023/08/29,2023,8,600,0.28,168,0,2,770.28,770.28,2023/09/28,2023/09/28,Consumption,1,Cash Collection,A,A,770.28,0,Paid,Approved,Qualified
6257,912,2023/08/22,2023,8,1100,0.28,308,0,6,1414.28,1414.28,2023/09/21,2023/09/21,Business,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
6259,913,2023/08/22,2023,8,6100,0.28,1708,0,0,7808.28,7808.28,2023/09/21,2023/09/21,Business,1,Cash Collection,C,B,7808.28,0,Paid,Approved,Qualified
6297,41,2023/09/17,2023,9,1100,0.28,308,0,6,1414.28,1414.28,2023/10/17,2023/10/17,Consumption,1,Cash Collection,B,A,1414.28,0,Paid,Approved,Qualified
6304,114,2023/09/20,2023,9,5100,0.28,1428,0,0,6528.28,6528.28,2023/10/20,2023/10/20,Consumption,1,Cash Collection,C,B,6528.28,0,Paid,Approved,Qualified
6303,229,2023/09/19,2023,9,3100,0.28,868,0,18,3986.28,3986.28,2023/10/19,2023/10/19,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6314,245,2023/09/27,2023,9,2100,0.28,588,0,12,2700.28,2700.28,2023/10/27,2023/10/27,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
6325,271,2023/09/27,2023,9,3100,0.28,868,0,18,3986.28,3986.28,2023/10/27,2023/10/27,Clothing,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6326,287,2023/09/27,2023,9,6100,0.28,1708,0,0,7808.28,7808.28,2023/10/27,2023/10/27,Clothing,1,Cash Collection,C,B,7808.28,0,Paid,Approved,Qualified
6293,435,2023/09/12,2023,9,3100,0.28,868,0,18,3986.28,3986.28,2023/10/12,2023/10/12,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
6306,464,2023/09/20,2023,9,6100,0.28,1708,0,0,7808.28,7808.28,2023/10/20,2023/10/20,Consumption,1,Cash Collection,C,B,7808.28,0,Paid,Approved,Qualified
6305,473,2023/09/20,2023,9,1900,0.28,532,0,6,2438.28,2438.28,2023/10/20,2023/10/20,Consumption,1,Cash Collection,B,A,2438.28,0,Paid,Approved,Qualified
6313,496,2023/09/26,2023,9,2100,0.28,588,0,12,2700.28,2700.28,2023/10/26,2023/10/26,Consumption,1,Cash Collection,B,A,2700.28,0,Paid,Approved,Qualified
6300,569,2023/09/18,2023,9,3600,0.28,1008,0,18,4626.28,4626.28,2023/10/18,2023/10/18,Consumption,1,Cash Collection,B,A,4626.28,0,Paid,Approved,Qualified
6295,593,2023/09/14,2023,9,600,0.28,168,0,2,770.28,770.28,2023/10/14,2023/10/14,Consumption,1,Cash Collection,A,A,770.28,0,Paid,Approved,Qualified
6298,690,2023/09/18,2023,9,3100,0.28,868,0,18,3986.28,3986.28,2023/10/18,2023/10/18,Consumption,1,Cash Collection,B,A,3986.28,0,Paid,Approved,Qualified
